  -6.8943693e+11  -8.0167085e+09
  -6.9753958e+11  -8.0176963e+09
  -7.0564225e+11  -8.0186619e+09
  -7.1374491e+11  -8.0196057e+09
  -7.2184757e+11  -8.0205286e+09
  -7.2995023e+11  -8.0214311e+09
  -7.3805290e+11  -8.0223141e+09
  -7.4615555e+11  -8.0231780e+09
  -7.5425822e+11  -8.0240236e+09
  -7.6236088e+11  -8.0248513e+09
  -7.7046354e+11  -8.0256619e+09
  -7.7856620e+11  -8.0264557e+09
  -7.8666886e+11  -8.0272333e+09
  -7.9477152e+11  -8.0279952e+09
  -8.0287419e+11  -8.0287419e+09
  -8.1097684e+11  -8.0294737e+09
  -8.1907951e+11  -8.0301913e+09
  -8.2718217e+11  -8.0308948e+09
  -8.3528483e+11  -8.0315849e+09
  -8.4338749e+11  -8.0322618e+09
  -8.5149016e+11  -8.0329260e+09
  -8.5959281e+11  -8.0335777e+09
  -8.6769548e+11  -8.0342174e+09
  -8.7579814e+11  -8.0348453e+09
  -8.8390080e+11  -8.0354618e+09
  -8.9200346e+11  -8.0360672e+09
  -9.0010612e+11  -8.0366618e+09
  -9.0820878e+11  -8.0372459e+09
  -9.1631145e+11  -8.0378197e+09
  -9.2441411e+11  -8.0383835e+09
  -9.3251677e+11  -8.0389377e+09
  -9.4061943e+11  -8.0394823e+09
  -9.4872209e+11  -8.0400177e+09
  -9.5682475e+11  -8.0405441e+09
  -9.6492742e+11  -8.0410618e+09
  -9.7303008e+11  -8.0415709e+09
  -9.8113274e+11  -8.0420716e+09
  -9.8923540e+11  -8.0425642e+09
  -9.9733806e+11  -8.0430489e+09
  -1.0054407e+12  -8.0435258e+09
  -1.0135434e+12  -8.0439951e+09
  -1.0216460e+12  -8.0444570e+09
  -1.0297487e+12  -8.0449118e+09
  -1.0378514e+12  -8.0453594e+09
  -1.0459540e+12  -8.0458002e+09
  -1.0540567e+12  -8.0462343e+09
  -1.0621594e+12  -8.0466618e+09
  -1.0702620e+12  -8.0470828e+09
  -1.0783647e+12  -8.0474976e+09
  -1.0864673e+12  -8.0479062e+09
  -1.0945700e+12  -8.0483088e+09
  -1.1026727e+12  -8.0487055e+09
  -1.1107753e+12  -8.0490965e+09
  -1.1188780e+12  -8.0494819e+09
  -1.1269806e+12  -8.0498618e+09
  -1.1350833e+12  -8.0502362e+09
  -1.1431860e+12  -8.0506054e+09
  -1.1512886e+12  -8.0509694e+09
  -1.1593913e+12  -8.0513284e+09
  -1.1674940e+12  -8.0516824e+09
  -1.1755966e+12  -8.0520316e+09
  -1.1836993e+12  -8.0523760e+09
  -1.1918019e+12  -8.0527158e+09
  -1.1999046e+12  -8.0530510e+09
  -1.2080073e+12  -8.0533817e+09
  -1.2161099e+12  -8.0537081e+09
  -1.2242126e+12  -8.0540302e+09
  -1.2323152e+12  -8.0543480e+09
  -1.2404179e+12  -8.0546617e+09
  -1.2485206e+12  -8.0549714e+09
  -1.2566232e+12  -8.0552771e+09
  -1.2647259e+12  -8.0555789e+09
  -1.2728286e+12  -8.0558769e+09
  -1.2809312e+12  -8.0561712e+09
  -1.2890339e+12  -8.0564617e+09
  -1.2971365e+12  -8.0567487e+09
  -1.3052392e+12  -8.0570321e+09
  -1.3133419e+12  -8.0573120e+09
  -1.3214445e+12  -8.0575885e+09
  -1.3295472e+12  -8.0578617e+09
  -1.3376498e+12  -8.0581316e+09
  -1.3457525e+12  -8.0583982e+09
  -1.3538552e+12  -8.0586617e+09
  -1.3619578e+12  -8.0589221e+09
  -1.3700605e+12  -8.0591794e+09
  -1.3781632e+12  -8.0594336e+09
  -1.3862658e+12  -8.0596850e+09
  -1.3943685e+12  -8.0599334e+09
  -1.4024711e+12  -8.0601789e+09
  -1.4105738e+12  -8.0604217e+09
  -1.4186765e+12  -8.0606617e+09
  -1.4267791e+12  -8.0608990e+09
  -1.4348818e+12  -8.0611336e+09
  -1.4429844e+12  -8.0613656e+09
  -1.4510871e+12  -8.0615950e+09
  -1.4591898e+12  -8.0618219e+09
  -1.4672924e+12  -8.0620463e+09
  -1.4753951e+12  -8.0622682e+09
  -1.4834978e+12  -8.0624878e+09
  -1.4916004e+12  -8.0627049e+09
  -1.4997031e+12  -8.0629198e+09
  -1.5078057e+12  -8.0631323e+09
  -1.5159084e+12  -8.0633425e+09
  -1.5240111e+12  -8.0635506e+09
  -1.5321137e+12  -8.0637564e+09
  -1.5402164e+12  -8.0639601e+09
  -1.5483190e+12  -8.0641617e+09
  -1.5564217e+12  -8.0643612e+09
  -1.5645244e+12  -8.0645586e+09
  -1.5726270e+12  -8.0647540e+09
  -1.5807297e+12  -8.0649474e+09
  -1.5888324e+12  -8.0651388e+09
  -1.5969350e+12  -8.0653283e+09
  -1.6050377e+12  -8.0655159e+09
  -1.6131403e+12  -8.0657017e+09
  -1.6212430e+12  -8.0658856e+09
  -1.6293457e+12  -8.0660676e+09
  -1.6374483e+12  -8.0662479e+09
  -1.6455510e+12  -8.0664264e+09
  -1.6536536e+12  -8.0666031e+09
  -1.6617563e+12  -8.0667782e+09
  -1.6698590e+12  -8.0669515e+09
  -1.6779616e+12  -8.0671232e+09
  -1.6860643e+12  -8.0672932e+09
  -1.6941670e+12  -8.0674617e+09
  -1.7022696e+12  -8.0676285e+09
  -1.7103723e+12  -8.0677937e+09
  -1.7184749e+12  -8.0679574e+09
  -1.7265776e+12  -8.0681196e+09
  -1.7346803e+12  -8.0682803e+09
  -1.7427829e+12  -8.0684394e+09
  -1.7508856e+12  -8.0685971e+09
  -1.7589882e+12  -8.0687534e+09
  -1.7670909e+12  -8.0689082e+09
  -1.7751936e+12  -8.0690617e+09
  -1.7832962e+12  -8.0692137e+09
  -1.7913989e+12  -8.0693644e+09
  -1.7995015e+12  -8.0695137e+09
  -1.8076042e+12  -8.0696617e+09
  -1.8157069e+12  -8.0698083e+09
  -1.8238095e+12  -8.0699537e+09
  -1.8319122e+12  -8.0700978e+09
  -1.8400149e+12  -8.0702406e+09
  -1.8481175e+12  -8.0703822e+09
  -1.8562202e+12  -8.0705225e+09
  -1.8643228e+12  -8.0706617e+09
  -1.8724255e+12  -8.0707996e+09
  -1.8805282e+12  -8.0709363e+09
  -1.8886308e+12  -8.0710719e+09
  -1.8967335e+12  -8.0712063e+09
  -1.9048361e+12  -8.0713396e+09
  -1.9129388e+12  -8.0714718e+09
  -1.9210415e+12  -8.0716028e+09
  -1.9291441e+12  -8.0717328e+09
  -1.9372468e+12  -8.0718616e+09
  -1.9453495e+12  -8.0719894e+09
  -1.9534521e+12  -8.0721162e+09
  -1.9615548e+12  -8.0722419e+09
  -1.9696574e+12  -8.0723666e+09
  -1.9777601e+12  -8.0724902e+09
  -1.9858628e+12  -8.0726129e+09
  -1.9939654e+12  -8.0727345e+09
  -2.0020681e+12  -8.0728552e+09
  -2.0101707e+12  -8.0729749e+09
  -2.0182734e+12  -8.0730936e+09
  -2.0263761e+12  -8.0732114e+09
  -2.0344787e+12  -8.0733283e+09
  -2.0425814e+12  -8.0734442e+09
  -2.0506841e+12  -8.0735593e+09
  -2.0587867e+12  -8.0736734e+09
  -2.0668894e+12  -8.0737866e+09
  -2.0749920e+12  -8.0738990e+09
  -2.0830947e+12  -8.0740105e+09
  -2.0911974e+12  -8.0741211e+09
  -2.0993000e+12  -8.0742309e+09
  -2.1074027e+12  -8.0743398e+09
  -2.1155053e+12  -8.0744479e+09
  -2.1236080e+12  -8.0745552e+09
  -2.1317107e+12  -8.0746616e+09
  -2.1398133e+12  -8.0747673e+09
  -2.1479160e+12  -8.0748722e+09
  -2.1560187e+12  -8.0749762e+09
  -2.1641213e+12  -8.0750795e+09
  -2.1722240e+12  -8.0751821e+09
  -2.1803266e+12  -8.0752839e+09
  -2.1884293e+12  -8.0753849e+09
  -2.1965320e+12  -8.0754852e+09
  -2.2046346e+12  -8.0755847e+09
  -2.2127373e+12  -8.0756835e+09
  -2.2208399e+12  -8.0757816e+09
  -2.2289426e+12  -8.0758790e+09
  -2.2370453e+12  -8.0759757e+09
  -2.2451479e+12  -8.0760717e+09
  -2.2532506e+12  -8.0761670e+09
  -2.2613533e+12  -8.0762616e+09
  -2.2694559e+12  -8.0763556e+09
  -2.2775586e+12  -8.0764489e+09
  -2.2856612e+12  -8.0765415e+09
  -2.2937639e+12  -8.0766335e+09
  -2.3018666e+12  -8.0767248e+09
  -2.3099692e+12  -8.0768155e+09
  -2.3180719e+12  -8.0769055e+09
  -2.3261745e+12  -8.0769950e+09
  -2.3342772e+12  -8.0770838e+09
  -2.3423799e+12  -8.0771720e+09
  -2.3504825e+12  -8.0772596e+09
  -2.3585852e+12  -8.0773466e+09
  -2.3666879e+12  -8.0774330e+09
  -2.3747905e+12  -8.0775188e+09
  -2.3828932e+12  -8.0776040e+09
  -2.3909958e+12  -8.0776886e+09
  -2.3990985e+12  -8.0777727e+09
  -2.4072012e+12  -8.0778563e+09
  -2.4153038e+12  -8.0779392e+09
  -2.4234065e+12  -8.0780216e+09
  -2.4315091e+12  -8.0781035e+09
  -2.4396118e+12  -8.0781848e+09
  -2.4477145e+12  -8.0782656e+09
  -2.4558171e+12  -8.0783458e+09
  -2.4639198e+12  -8.0784256e+09
  -2.4720225e+12  -8.0785048e+09
  -2.4801251e+12  -8.0785834e+09
  -2.4882278e+12  -8.0786616e+09
  -2.4963304e+12  -8.0787393e+09
  -2.5044331e+12  -8.0788165e+09
  -2.5125358e+12  -8.0788931e+09
  -2.5206384e+12  -8.0789693e+09
  -2.5287411e+12  -8.0790450e+09
  -2.5368437e+12  -8.0791202e+09
  -2.5449464e+12  -8.0791949e+09
  -2.5530491e+12  -8.0792692e+09
  -2.5611517e+12  -8.0793430e+09
  -2.5692544e+12  -8.0794163e+09
  -2.5773571e+12  -8.0794892e+09
  -2.5854597e+12  -8.0795616e+09
  -2.5935624e+12  -8.0796336e+09
  -2.6016650e+12  -8.0797051e+09
  -2.6097677e+12  -8.0797762e+09
  -2.6178704e+12  -8.0798468e+09
  -2.6259730e+12  -8.0799170e+09
  -2.6340757e+12  -8.0799868e+09
  -2.6421783e+12  -8.0800561e+09
  -2.6502810e+12  -8.0801250e+09
  -2.6583837e+12  -8.0801935e+09
  -2.6664863e+12  -8.0802616e+09
  -2.6745890e+12  -8.0803293e+09
  -2.6826917e+12  -8.0803965e+09
  -2.6907943e+12  -8.0804634e+09
  -2.6988970e+12  -8.0805299e+09
  -2.7069996e+12  -8.0805959e+09
  -2.7151023e+12  -8.0806616e+09
  -2.7232050e+12  -8.0807269e+09
  -2.7313076e+12  -8.0807918e+09
  -2.7394103e+12  -8.0808563e+09
  -2.7475129e+12  -8.0809204e+09
  -2.7556156e+12  -8.0809842e+09
  -2.7637183e+12  -8.0810476e+09
  -2.7718209e+12  -8.0811106e+09
  -2.7799236e+12  -8.0811732e+09
  -2.7880263e+12  -8.0812355e+09
  -2.7961289e+12  -8.0812974e+09
  -2.8042316e+12  -8.0813590e+09
  -2.8123342e+12  -8.0814202e+09
  -2.8204369e+12  -8.0814811e+09
  -2.8285396e+12  -8.0815416e+09
  -2.8366422e+12  -8.0816018e+09
  -2.8447449e+12  -8.0816616e+09
  -2.8528475e+12  -8.0817211e+09
  -2.8609502e+12  -8.0817802e+09
  -2.8690529e+12  -8.0818391e+09
  -2.8771555e+12  -8.0818976e+09
  -2.8852582e+12  -8.0819557e+09
  -2.8933609e+12  -8.0820136e+09
  -2.9014635e+12  -8.0820711e+09
  -2.9095662e+12  -8.0821283e+09
  -2.9176688e+12  -8.0821851e+09
  -2.9257715e+12  -8.0822417e+09
  -2.9338742e+12  -8.0822980e+09
  -2.9419768e+12  -8.0823539e+09
  -2.9500795e+12  -8.0824095e+09
  -2.9581821e+12  -8.0824649e+09
  -2.9662848e+12  -8.0825199e+09
  -2.9743875e+12  -8.0825746e+09
  -2.9824901e+12  -8.0826291e+09
  -2.9905928e+12  -8.0826832e+09
  -2.9986955e+12  -8.0827371e+09
  -3.0067981e+12  -8.0827906e+09
  -3.0149008e+12  -8.0828439e+09
  -3.0230034e+12  -8.0828969e+09
  -3.0311061e+12  -8.0829496e+09
  -3.0392088e+12  -8.0830020e+09
  -3.0473114e+12  -8.0830542e+09
  -3.0554141e+12  -8.0831060e+09
  -3.0635167e+12  -8.0831576e+09
  -3.0716194e+12  -8.0832090e+09
  -3.0797221e+12  -8.0832600e+09
  -3.0878247e+12  -8.0833108e+09
  -3.0959274e+12  -8.0833613e+09
  -3.1040301e+12  -8.0834116e+09
  -3.1121327e+12  -8.0834616e+09
  -3.1202354e+12  -8.0835113e+09
  -3.1283380e+12  -8.0835608e+09
  -3.1364407e+12  -8.0836100e+09
  -3.1445434e+12  -8.0836590e+09
  -3.1526460e+12  -8.0837077e+09
  -3.1607487e+12  -8.0837562e+09
  -3.1688513e+12  -8.0838044e+09
  -3.1769540e+12  -8.0838524e+09
  -3.1850567e+12  -8.0839002e+09
  -3.1931593e+12  -8.0839477e+09
  -3.2012620e+12  -8.0839949e+09
  -3.2093647e+12  -8.0840419e+09
  -3.2174673e+12  -8.0840887e+09
  -3.2255700e+12  -8.0841353e+09
  -3.2336726e+12  -8.0841816e+09
  -3.2417753e+12  -8.0842277e+09
  -3.2498780e+12  -8.0842735e+09
  -3.2579806e+12  -8.0843192e+09
  -3.2660833e+12  -8.0843646e+09
  -3.2741859e+12  -8.0844097e+09
  -3.2822886e+12  -8.0844547e+09
  -3.2903913e+12  -8.0844994e+09
  -3.2984939e+12  -8.0845439e+09
  -3.3065966e+12  -8.0845882e+09
  -3.3146993e+12  -8.0846323e+09
  -3.3228019e+12  -8.0846762e+09
  -3.3309046e+12  -8.0847198e+09
  -3.3390072e+12  -8.0847633e+09
  -3.3471099e+12  -8.0848065e+09
  -3.3552126e+12  -8.0848495e+09
  -3.3633152e+12  -8.0848924e+09
  -3.3714179e+12  -8.0849350e+09
  -3.3795205e+12  -8.0849774e+09
  -3.3876232e+12  -8.0850196e+09
  -3.3957259e+12  -8.0850616e+09
  -3.4038285e+12  -8.0851034e+09
  -3.4119312e+12  -8.0851450e+09
  -3.4200339e+12  -8.0851864e+09
  -3.4281365e+12  -8.0852276e+09
  -3.4362392e+12  -8.0852686e+09
  -3.4443418e+12  -8.0853095e+09
  -3.4524445e+12  -8.0853501e+09
  -3.4605472e+12  -8.0853906e+09
  -3.4686498e+12  -8.0854308e+09
  -3.4767525e+12  -8.0854709e+09
  -3.4848551e+12  -8.0855108e+09
  -3.4929578e+12  -8.0855505e+09
  -3.5010605e+12  -8.0855900e+09
  -3.5091631e+12  -8.0856293e+09
  -3.5172658e+12  -8.0856685e+09
  -3.5253684e+12  -8.0857075e+09
  -3.5334711e+12  -8.0857463e+09
  -3.5415738e+12  -8.0857849e+09
  -3.5496764e+12  -8.0858233e+09
  -3.5577791e+12  -8.0858616e+09
  -3.5658818e+12  -8.0858997e+09
  -3.5739844e+12  -8.0859376e+09
  -3.5820871e+12  -8.0859754e+09
  -3.5901897e+12  -8.0860129e+09
  -3.5982924e+12  -8.0860503e+09
  -3.6063951e+12  -8.0860876e+09
  -3.6144977e+12  -8.0861247e+09
  -3.6226004e+12  -8.0861616e+09
  -3.6307030e+12  -8.0861983e+09
  -3.6388057e+12  -8.0862349e+09
  -3.6469084e+12  -8.0862713e+09
  -3.6550110e+12  -8.0863076e+09
  -3.6631137e+12  -8.0863437e+09
  -3.6712164e+12  -8.0863796e+09
  -3.6793190e+12  -8.0864154e+09
  -3.6874217e+12  -8.0864511e+09
  -3.6955243e+12  -8.0864865e+09
  -3.7036270e+12  -8.0865218e+09
  -3.7117297e+12  -8.0865570e+09
  -3.7198323e+12  -8.0865920e+09
  -3.7279350e+12  -8.0866269e+09
  -3.7360376e+12  -8.0866616e+09
  -3.7441403e+12  -8.0866961e+09
  -3.7522430e+12  -8.0867305e+09
  -3.7603456e+12  -8.0867648e+09
  -3.7684483e+12  -8.0867989e+09
  -3.7765510e+12  -8.0868329e+09
  -3.7846536e+12  -8.0868667e+09
  -3.7927563e+12  -8.0869004e+09
  -3.8008589e+12  -8.0869339e+09
  -3.8089616e+12  -8.0869673e+09
  -3.8170643e+12  -8.0870006e+09
  -3.8251669e+12  -8.0870337e+09
  -3.8332696e+12  -8.0870666e+09
  -3.8413722e+12  -8.0870995e+09
  -3.8494749e+12  -8.0871322e+09
  -3.8575776e+12  -8.0871647e+09
  -3.8656802e+12  -8.0871971e+09
  -3.8737829e+12  -8.0872294e+09
  -3.8818856e+12  -8.0872616e+09
  -3.8899882e+12  -8.0872936e+09
  -3.8980909e+12  -8.0873255e+09
  -3.9061935e+12  -8.0873572e+09
  -3.9142962e+12  -8.0873888e+09
  -3.9223989e+12  -8.0874203e+09
  -3.9305015e+12  -8.0874517e+09
  -3.9386042e+12  -8.0874829e+09
  -3.9467068e+12  -8.0875140e+09
  -3.9548095e+12  -8.0875450e+09
  -3.9629122e+12  -8.0875759e+09
  -3.9710148e+12  -8.0876066e+09
  -3.9791175e+12  -8.0876372e+09
  -3.9872202e+12  -8.0876677e+09
  -3.9953228e+12  -8.0876980e+09
  -4.0034255e+12  -8.0877282e+09
  -4.0115281e+12  -8.0877583e+09
  -4.0196308e+12  -8.0877883e+09
  -4.0277335e+12  -8.0878182e+09
  -4.0358361e+12  -8.0878479e+09
  -4.0439388e+12  -8.0878776e+09
  -4.0520414e+12  -8.0879071e+09
  -4.0601441e+12  -8.0879365e+09
  -4.0682468e+12  -8.0879657e+09
  -4.0763494e+12  -8.0879949e+09
  -4.0844521e+12  -8.0880239e+09
  -4.0925548e+12  -8.0880529e+09
  -4.1006574e+12  -8.0880817e+09
  -4.1087601e+12  -8.0881104e+09
  -4.1168627e+12  -8.0881390e+09
  -4.1249654e+12  -8.0881675e+09
  -4.1330681e+12  -8.0881958e+09
  -4.1411707e+12  -8.0882241e+09
  -4.1492734e+12  -8.0882522e+09
  -4.1573760e+12  -8.0882802e+09
  -4.1654787e+12  -8.0883082e+09
  -4.1735814e+12  -8.0883360e+09
  -4.1816840e+12  -8.0883637e+09
  -4.1897867e+12  -8.0883913e+09
  -4.1978894e+12  -8.0884188e+09
  -4.2059920e+12  -8.0884462e+09
  -4.2140947e+12  -8.0884735e+09
  -4.2221973e+12  -8.0885006e+09
  -4.2303000e+12  -8.0885277e+09
  -4.2384027e+12  -8.0885547e+09
  -4.2465053e+12  -8.0885816e+09
  -4.2546080e+12  -8.0886083e+09
  -4.2627106e+12  -8.0886350e+09
  -4.2708133e+12  -8.0886616e+09
  -4.2789160e+12  -8.0886880e+09
  -4.2870186e+12  -8.0887144e+09
  -4.2951213e+12  -8.0887407e+09
  -4.3032240e+12  -8.0887668e+09
  -4.3113266e+12  -8.0887929e+09
  -4.3194293e+12  -8.0888189e+09
  -4.3275319e+12  -8.0888447e+09
  -4.3356346e+12  -8.0888705e+09
  -4.3437373e+12  -8.0888962e+09
  -4.3518399e+12  -8.0889218e+09
  -4.3599426e+12  -8.0889473e+09
  -4.3680452e+12  -8.0889727e+09
  -4.3761479e+12  -8.0889980e+09
  -4.3842506e+12  -8.0890232e+09
  -4.3923532e+12  -8.0890483e+09
  -4.4004559e+12  -8.0890733e+09
  -4.4085586e+12  -8.0890983e+09
  -4.4166612e+12  -8.0891231e+09
  -4.4247639e+12  -8.0891479e+09
  -4.4328665e+12  -8.0891725e+09
  -4.4409692e+12  -8.0891971e+09
  -4.4490719e+12  -8.0892216e+09
  -4.4571745e+12  -8.0892460e+09
  -4.4652772e+12  -8.0892703e+09
  -4.4733798e+12  -8.0892945e+09
  -4.4814825e+12  -8.0893186e+09
  -4.4895852e+12  -8.0893426e+09
  -4.4976878e+12  -8.0893666e+09
  -4.5057905e+12  -8.0893905e+09
  -4.5138932e+12  -8.0894143e+09
  -4.5219958e+12  -8.0894380e+09
  -4.5300985e+12  -8.0894616e+09
  -4.5382011e+12  -8.0894851e+09
  -4.5463038e+12  -8.0895085e+09
  -4.5544065e+12  -8.0895319e+09
  -4.5625091e+12  -8.0895552e+09
  -4.5706118e+12  -8.0895784e+09
  -4.5787144e+12  -8.0896015e+09
  -4.5868171e+12  -8.0896245e+09
  -4.5949198e+12  -8.0896475e+09
  -4.6030224e+12  -8.0896704e+09
  -4.6111251e+12  -8.0896931e+09
  -4.6192278e+12  -8.0897159e+09
  -4.6273304e+12  -8.0897385e+09
  -4.6354331e+12  -8.0897610e+09
  -4.6435357e+12  -8.0897835e+09
  -4.6516384e+12  -8.0898059e+09
  -4.6597411e+12  -8.0898282e+09
  -4.6678437e+12  -8.0898505e+09
  -4.6759464e+12  -8.0898726e+09
  -4.6840490e+12  -8.0898947e+09
  -4.6921517e+12  -8.0899167e+09
  -4.7002544e+12  -8.0899387e+09
  -4.7083570e+12  -8.0899605e+09
  -4.7164597e+12  -8.0899823e+09
  -4.7245624e+12  -8.0900040e+09
  -4.7326650e+12  -8.0900257e+09
  -4.7407677e+12  -8.0900472e+09
  -4.7488703e+12  -8.0900687e+09
  -4.7569730e+12  -8.0900901e+09
  -4.7650757e+12  -8.0901115e+09
  -4.7731783e+12  -8.0901327e+09
  -4.7812810e+12  -8.0901539e+09
  -4.7893836e+12  -8.0901751e+09
  -4.7974863e+12  -8.0901961e+09
  -4.8055890e+12  -8.0902171e+09
  -4.8136916e+12  -8.0902380e+09
  -4.8217943e+12  -8.0902589e+09
  -4.8298970e+12  -8.0902797e+09
  -4.8379996e+12  -8.0903004e+09
  -4.8461023e+12  -8.0903210e+09
  -4.8542049e+12  -8.0903416e+09
  -4.8623076e+12  -8.0903621e+09
  -4.8704103e+12  -8.0903825e+09
  -4.8785129e+12  -8.0904029e+09
  -4.8866156e+12  -8.0904231e+09
  -4.8947182e+12  -8.0904434e+09
  -4.9028209e+12  -8.0904635e+09
  -4.9109236e+12  -8.0904836e+09
  -4.9190262e+12  -8.0905037e+09
  -4.9271289e+12  -8.0905236e+09
  -4.9352316e+12  -8.0905435e+09
  -4.9433342e+12  -8.0905634e+09
  -4.9514369e+12  -8.0905831e+09
  -4.9595395e+12  -8.0906028e+09
  -4.9676422e+12  -8.0906225e+09
  -4.9757449e+12  -8.0906420e+09
  -4.9838475e+12  -8.0906616e+09
  -4.9919502e+12  -8.0906810e+09
  -5.0000528e+12  -8.0907004e+09
  -5.0081555e+12  -8.0907197e+09
  -5.0162582e+12  -8.0907390e+09
  -5.0243608e+12  -8.0907582e+09
  -5.0324635e+12  -8.0907773e+09
  -5.0405662e+12  -8.0907964e+09
  -5.0486688e+12  -8.0908154e+09
  -5.0567715e+12  -8.0908344e+09
  -5.0648741e+12  -8.0908533e+09
  -5.0729768e+12  -8.0908721e+09
  -5.0810795e+12  -8.0908909e+09
  -5.0891821e+12  -8.0909096e+09
  -5.0972848e+12  -8.0909282e+09
  -5.1053874e+12  -8.0909468e+09
  -5.1134901e+12  -8.0909654e+09
  -5.1215928e+12  -8.0909838e+09
  -5.1296954e+12  -8.0910023e+09
  -5.1377981e+12  -8.0910206e+09
  -5.1459008e+12  -8.0910389e+09
  -5.1540034e+12  -8.0910572e+09
  -5.1621061e+12  -8.0910753e+09
  -5.1702087e+12  -8.0910935e+09
  -5.1783114e+12  -8.0911116e+09
  -5.1864141e+12  -8.0911296e+09
  -5.1945167e+12  -8.0911475e+09
  -5.2026194e+12  -8.0911654e+09
  -5.2107220e+12  -8.0911833e+09
  -5.2188247e+12  -8.0912011e+09
  -5.2269274e+12  -8.0912188e+09
  -5.2350300e+12  -8.0912365e+09
  -5.2431327e+12  -8.0912541e+09
  -5.2512353e+12  -8.0912717e+09
  -5.2593380e+12  -8.0912892e+09
  -5.2674407e+12  -8.0913067e+09
  -5.2755433e+12  -8.0913241e+09
  -5.2836460e+12  -8.0913415e+09
  -5.2917487e+12  -8.0913588e+09
  -5.2998513e+12  -8.0913761e+09
  -5.3079540e+12  -8.0913933e+09
  -5.3160566e+12  -8.0914104e+09
  -5.3241593e+12  -8.0914275e+09
  -5.3322620e+12  -8.0914446e+09
  -5.3403646e+12  -8.0914616e+09
  -5.3484673e+12  -8.0914785e+09
  -5.3565699e+12  -8.0914954e+09
  -5.3646726e+12  -8.0915122e+09
  -5.3727753e+12  -8.0915290e+09
  -5.3808779e+12  -8.0915458e+09
  -5.3889806e+12  -8.0915625e+09
